time,pain_level,predicted_pain,is_actual,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit
2025-06-27 04:00:00,0.0,0.0,False,19.6,88,17.5,19.4,20,0.1,0.1,0.0,0.0,0.0,51,1017.5,1015.2,100,100,5,100,24140.0,0.0,0.02,0.27
2025-06-27 05:00:00,0.0,0.0,False,19.7,87,17.4,19.7,20,0.1,0.1,0.0,0.0,0.0,51,1017.7,1015.4,100,100,0,63,24140.0,0.0,0.02,0.3
2025-06-27 06:00:00,0.0,0.0,False,19.8,87,17.5,19.9,20,0.1,0.1,0.0,0.0,0.0,51,1018.1,1015.8,100,100,0,10,24140.0,0.0,0.04,0.3
2025-06-27 07:00:00,0.0,0.0,False,20.1,85,17.5,20.3,20,0.0,0.0,0.0,0.0,0.0,3,1018.4,1016.1,100,100,0,10,24140.0,0.0,0.05,0.35
2025-06-27 08:00:00,0.0,0.0,False,20.7,82,17.5,21.0,20,0.0,0.0,0.0,0.0,0.0,3,1018.7,1016.5,98,98,0,0,24140.0,0.0,0.09,0.44
2025-06-27 09:00:00,0.0,0.0,False,21.0,80,17.4,21.5,17,0.0,0.0,0.0,0.0,0.0,3,1018.8,1016.6,97,96,0,25,24140.0,0.0,0.12,0.5
2025-06-27 10:00:00,0.0,0.0,False,21.4,79,17.6,22.0,17,0.0,0.0,0.0,0.0,0.0,3,1018.8,1016.6,97,94,0,50,24140.0,0.0,0.16,0.53
2025-06-27 11:00:00,0.0,0.0,False,21.7,78,17.7,22.2,17,0.0,0.0,0.0,0.0,0.0,3,1018.7,1016.5,96,92,0,75,24140.0,0.0,0.22,0.57
2025-06-27 12:00:00,0.0,0.0,False,21.9,78,17.9,22.2,17,0.0,0.0,0.0,0.0,0.0,3,1018.3,1016.1,97,79,0,83,24140.0,0.0,0.29,0.58
2025-06-27 13:00:00,0.0,0.0,False,22.0,78,18.0,22.6,17,0.0,0.0,0.0,0.0,0.0,3,1017.8,1015.6,99,67,0,92,24140.0,0.0,0.38,0.58
2025-06-27 14:00:00,0.0,0.0,False,22.1,79,18.3,23.1,17,0.0,0.0,0.0,0.0,0.0,3,1017.4,1015.2,100,54,0,100,24140.0,0.0,0.43,0.56
2025-06-27 15:00:00,0.0,0.0,False,22.1,79,18.3,23.3,26,0.0,0.0,0.0,0.0,0.0,2,1017.1,1014.9,78,41,0,75,21880.0,0.0,0.43,0.56
2025-06-27 16:00:00,0.0,0.0,False,22.1,79,18.3,23.2,26,0.0,0.0,0.0,0.0,0.0,2,1016.9,1014.7,56,29,0,49,19620.0,0.0,0.41,0.56
2025-06-27 17:00:00,0.0,0.0,False,22.0,80,18.4,22.7,26,0.0,0.0,0.0,0.0,0.0,1,1016.8,1014.6,34,16,0,24,17360.0,0.0,0.34,0.53
2025-06-27 18:00:00,0.0,0.0,False,21.6,82,18.4,22.1,26,0.0,0.0,0.0,0.0,0.0,1,1016.9,1014.7,30,18,0,16,19620.0,0.0,0.26,0.46
2025-06-27 19:00:00,0.0,0.0,False,21.0,85,18.3,21.7,26,0.0,0.0,0.0,0.0,0.0,1,1017.1,1014.9,25,19,0,8,21880.0,0.0,0.16,0.37
2025-06-27 20:00:00,0.0,0.0,False,20.5,87,18.2,21.2,26,0.0,0.0,0.0,0.0,0.0,1,1017.3,1015.1,21,21,0,0,24140.0,0.0,0.07,0.31
2025-06-27 21:00:00,0.0,0.0,False,20.1,89,18.2,20.9,32,0.0,0.0,0.0,0.0,0.0,1,1017.3,1015.1,37,26,2,17,22480.0,0.0,0.02,0.26
2025-06-27 22:00:00,0.0,0.0,False,19.8,91,18.3,20.6,32,0.0,0.0,0.0,0.0,0.0,2,1017.3,1015.0,53,31,3,33,20800.0,0.0,0.01,0.21
2025-06-27 23:00:00,0.0,0.0,False,19.7,92,18.3,20.5,32,0.0,0.0,0.0,0.0,0.0,2,1017.1,1014.8,69,36,5,50,19140.0,0.0,0.0,0.18
2025-06-28 00:00:00,0.0,0.0,False,19.6,92,18.3,20.5,32,0.0,0.0,0.0,0.0,0.0,2,1016.8,1014.5,79,55,6,67,20800.0,0.0,0.0,0.18
2025-06-28 01:00:00,0.0,0.0,False,19.7,92,18.4,20.8,32,0.0,0.0,0.0,0.0,0.0,3,1016.5,1014.2,90,73,7,83,22480.0,0.0,0.0,0.18
2025-06-28 02:00:00,0.0,0.0,False,19.8,92,18.4,21.1,32,0.0,0.0,0.0,0.0,0.0,3,1016.1,1013.9,100,92,8,100,24140.0,0.0,0.0,0.18
2025-06-28 03:00:00,0.0,0.0,False,19.8,92,18.5,21.3,27,0.0,0.0,0.0,0.0,0.0,3,1015.6,1013.4,100,95,8,99,24140.0,0.0,0.0,0.18
2025-06-28 04:00:00,0.0,0.0,False,19.9,92,18.5,21.5,27,0.0,0.0,0.0,0.0,0.0,3,1015.1,1012.9,100,97,7,97,24140.0,0.0,0.0,0.19
2025-06-28 05:00:00,0.0,0.0,False,20.0,92,18.6,21.7,27,0.0,0.0,0.0,0.0,0.0,3,1014.8,1012.6,100,100,7,96,24140.0,0.0,0.0,0.19
2025-06-28 06:00:00,0.0,0.0,False,20.0,93,18.8,22.0,27,0.2,0.0,0.2,0.0,0.0,51,1014.9,1012.7,100,100,8,87,24140.0,0.0,0.02,0.16
2025-06-28 07:00:00,0.0,0.0,False,20.1,94,19.1,22.1,27,0.2,0.0,0.2,0.0,0.0,51,1015.1,1012.9,100,100,9,79,24140.0,0.0,0.03,0.14
2025-06-28 08:00:00,0.0,0.0,False,20.3,94,19.3,22.4,27,0.2,0.0,0.2,0.0,0.0,51,1015.3,1013.1,100,100,10,70,24140.0,0.0,0.06,0.14
2025-06-28 09:00:00,0.0,0.0,False,20.6,93,19.4,22.9,21,0.0,0.0,0.0,0.0,0.0,3,1015.3,1013.1,100,100,12,59,23340.0,0.0,0.09,0.17
2025-06-28 10:00:00,0.0,0.0,False,21.1,91,19.5,23.7,21,0.0,0.0,0.0,0.0,0.0,3,1015.2,1013.0,100,100,15,49,22540.0,0.0,0.13,0.22
2025-06-28 11:00:00,0.0,0.0,False,21.9,88,19.8,24.7,21,0.0,0.0,0.0,0.0,0.0,3,1014.9,1012.7,100,100,17,38,21740.0,0.0,0.2,0.31
2025-06-28 12:00:00,0.0,0.0,False,23.5,81,20.1,26.6,21,0.0,0.0,0.0,0.0,0.0,3,1014.4,1012.2,88,85,15,29,17560.0,0.0,0.32,0.55
2025-06-28 13:00:00,0.0,0.0,False,25.5,74,20.5,29.6,21,0.0,0.0,0.0,0.0,0.0,2,1013.7,1011.5,77,70,12,20,13400.0,0.0,0.46,0.85
2025-06-28 14:00:00,0.0,0.0,False,26.6,70,20.6,31.2,21,0.0,0.0,0.0,0.0,0.0,2,1013.2,1011.0,65,55,10,11,9220.0,0.0,0.55,1.04
2025-06-28 15:00:00,0.0,0.0,False,25.9,75,21.1,30.3,36,0.6,0.0,0.6,0.0,0.0,53,1012.8,1010.6,50,37,9,11,8320.0,0.0,0.53,0.84
2025-06-28 16:00:00,0.0,0.0,False,24.3,84,21.4,27.7,36,0.6,0.0,0.6,0.0,0.0,53,1012.6,1010.4,34,20,8,10,7420.0,0.0,0.44,0.49
2025-06-28 17:00:00,0.0,0.0,False,23.0,91,21.4,25.0,36,0.6,0.0,0.6,0.0,0.0,53,1012.6,1010.4,19,2,7,10,6520.0,0.0,0.31,0.25
2025-06-28 18:00:00,0.0,0.0,False,22.3,94,21.3,23.8,36,1.2,0.3,0.9,0.0,0.0,55,1013.0,1010.8,46,18,29,40,5640.0,0.0,0.2,0.16
2025-06-28 19:00:00,0.0,0.0,False,21.8,95,21.0,23.0,36,1.2,0.3,0.9,0.0,0.0,55,1013.5,1011.3,73,35,50,70,4740.0,0.0,0.1,0.13
2025-06-28 20:00:00,0.0,0.0,False,21.5,95,20.6,22.3,36,1.2,0.3,0.9,0.0,0.0,55,1014.1,1011.9,100,51,72,100,3860.0,0.0,0.04,0.13
2025-06-28 21:00:00,0.0,0.0,False,21.3,96,20.6,22.3,21,0.8,0.0,0.8,0.0,0.0,53,1014.6,1012.4,100,57,81,100,6680.0,0.0,0.02,0.1
2025-06-28 22:00:00,0.0,0.0,False,21.2,96,20.5,22.4,21,0.8,0.0,0.8,0.0,0.0,53,1015.0,1012.8,100,62,91,100,9500.0,0.0,0.0,0.1
2025-06-28 23:00:00,0.0,0.0,False,21.1,96,20.4,22.4,21,0.8,0.0,0.8,0.0,0.0,53,1015.3,1013.1,100,68,100,100,12320.0,0.0,0.0,0.1
2025-06-29 00:00:00,0.0,0.0,False,20.9,96,20.3,22.1,21,0.0,0.0,0.0,0.0,0.0,3,1015.5,1013.3,100,73,78,100,15800.0,0.0,0.0,0.1
2025-06-29 01:00:00,0.0,0.0,False,20.7,95,19.9,21.6,21,0.0,0.0,0.0,0.0,0.0,3,1015.5,1013.3,100,78,57,100,19260.0,0.0,0.0,0.12
2025-06-29 02:00:00,0.0,0.0,False,20.6,95,19.7,21.3,21,0.0,0.0,0.0,0.0,0.0,3,1015.6,1013.4,100,83,35,100,22740.0,0.0,0.0,0.12
2025-06-29 03:00:00,0.0,0.0,False,20.4,94,19.4,21.0,16,0.0,0.0,0.0,0.0,0.0,3,1015.7,1013.5,100,89,23,100,23200.0,0.0,0.0,0.14
2025-06-29 04:00:00,0.0,0.0,False,20.2,94,19.2,20.7,16,0.0,0.0,0.0,0.0,0.0,3,1015.8,1013.6,100,94,12,99,23680.0,0.0,0.0,0.14
2025-06-29 05:00:00,0.0,0.0,False,20.1,93,18.9,20.4,16,0.0,0.0,0.0,0.0,0.0,3,1016.0,1013.8,100,100,0,99,24140.0,0.0,0.01,0.16
2025-06-29 06:00:00,0.0,0.0,False,19.9,92,18.5,20.1,16,0.0,0.0,0.0,0.0,0.0,3,1016.4,1014.2,100,100,0,86,24140.0,0.0,0.03,0.19
2025-06-29 07:00:00,0.0,0.0,False,19.7,91,18.2,19.9,16,0.0,0.0,0.0,0.0,0.0,3,1016.9,1014.6,100,100,0,72,24140.0,0.0,0.04,0.21
2025-06-29 08:00:00,0.0,0.0,False,19.7,90,18.0,19.8,16,0.0,0.0,0.0,0.0,0.0,3,1017.4,1015.1,100,100,0,59,24140.0,0.0,0.05,0.23
2025-06-29 09:00:00,0.0,0.0,False,19.9,88,17.8,20.2,9,0.0,0.0,0.0,0.0,0.0,3,1017.8,1015.5,100,100,0,72,24140.0,0.0,0.07,0.28
2025-06-29 10:00:00,0.0,0.0,False,20.2,86,17.8,20.8,9,0.0,0.0,0.0,0.0,0.0,3,1018.1,1015.9,100,100,0,84,24140.0,0.0,0.1,0.33
2025-06-29 11:00:00,0.0,0.0,False,20.5,84,17.7,21.2,9,0.0,0.0,0.0,0.0,0.0,3,1018.4,1016.2,100,100,0,97,24140.0,0.0,0.13,0.39
2025-06-29 12:00:00,0.0,0.0,False,20.6,83,17.6,21.3,9,0.0,0.0,0.0,0.0,0.0,3,1018.5,1016.3,100,100,0,71,24140.0,0.0,0.14,0.41
2025-06-29 13:00:00,0.0,0.0,False,20.7,84,17.9,21.6,9,0.0,0.0,0.0,0.0,0.0,3,1018.5,1016.3,100,100,0,46,24140.0,0.0,0.14,0.39
2025-06-29 14:00:00,0.0,0.0,False,20.8,83,17.8,21.7,9,0.0,0.0,0.0,0.0,0.0,3,1018.5,1016.3,100,100,0,20,24140.0,0.0,0.13,0.42
2025-06-29 15:00:00,0.0,0.0,False,21.0,81,17.6,22.1,17,0.0,0.0,0.0,0.0,0.0,3,1018.6,1016.4,100,100,0,17,24140.0,0.0,0.13,0.47
2025-06-29 16:00:00,0.0,0.0,False,21.3,79,17.5,22.4,17,0.0,0.0,0.0,0.0,0.0,3,1018.6,1016.4,100,100,0,13,24140.0,0.0,0.12,0.53
2025-06-29 17:00:00,0.0,0.0,False,21.5,77,17.3,22.3,17,0.0,0.0,0.0,0.0,0.0,3,1018.6,1016.4,100,100,0,10,24140.0,0.0,0.12,0.59
2025-06-29 18:00:00,0.0,0.0,False,21.4,77,17.2,22.0,17,0.0,0.0,0.0,0.0,0.0,3,1018.5,1016.3,97,93,0,17,24140.0,0.0,0.11,0.59
2025-06-29 19:00:00,0.0,0.0,False,21.2,79,17.4,21.5,17,0.0,0.0,0.0,0.0,0.0,3,1018.3,1016.1,95,85,0,24,24140.0,0.0,0.1,0.53
2025-06-29 20:00:00,0.0,0.0,False,21.0,80,17.4,20.9,17,0.0,0.0,0.0,0.0,0.0,3,1018.2,1016.0,92,78,0,31,24140.0,0.0,0.07,0.5
2025-06-29 21:00:00,0.0,0.0,False,20.7,81,17.3,20.6,13,0.0,0.0,0.0,0.0,0.0,3,1018.4,1016.2,95,85,0,28,24140.0,0.0,0.05,0.46
2025-06-29 22:00:00,0.0,0.0,False,20.4,81,17.0,20.3,13,0.0,0.0,0.0,0.0,0.0,3,1018.7,1016.5,97,92,0,26,24140.0,0.0,0.03,0.46
2025-06-29 23:00:00,0.0,0.0,False,20.2,82,17.0,20.1,13,0.0,0.0,0.0,0.0,0.0,3,1018.9,1016.6,100,99,0,23,24140.0,0.0,0.03,0.43
